Protein_1	Protein_2	GN	PP	GF	GC	IN
Rv0176	accA2	0	1	0	0	0
Rv0176	ackA	0	1	0	0	0
Rv0176	atsA	0	1	0	0	0
Rv0176	cyp135A1	0	1	0	0	0
Rv0176	cyp135B1	0	1	0	0	0
Rv0176	eccA3	0	1	0	0	0
Rv0176	eccC3	0	1	0	0	0
Rv0176	eccD3	0	1	0	0	0
Rv0176	echA2	0	1	0	0	0
Rv0176	echA3	0	1	0	0	0
Rv0176	echA4	0	1	0	0	0
Rv0176	esxG	0	1	0	0	0
Rv0176	fabG4	0	1	0	0	0
Rv0176	fadD2	0	1	0	0	0
Rv0176	fadD8	0	1	0	0	0
Rv0176	fadE6	0	1	0	0	0
Rv0176	fucA	0	1	0	0	0
Rv0176	galK	0	1	0	0	0
Rv0176	grcC1	0	1	0	0	0
Rv0176	grcC2	0	1	0	0	0
Rv0176	hbhA	0	1	0	0	0
Rv0176	hemC	0	1	0	0	0
Rv0176	htpX	0	1	0	0	0
Rv0176	kmtR	0	1	0	0	0
Rv0176	lpqN	0	1	0	0	0
Rv0176	lpqP	0	1	0	0	0
Rv0176	mce2C	0	1	0	0	0
Rv0176	mce2D	0	1	0	0	0
Rv0176	mgtA	0	1	0	0	0
Rv0176	mmpL11	0	1	0	0	0
Rv0176	mmpL3	0	1	0	0	0
Rv0176	mmsB	0	1	0	0	0
Rv0176	moaE2	0	1	0	0	0
Rv0176	mutT3	0	1	0	0	0
Rv0176	nirD	0	1	0	0	0
Rv0176	nusG	0	1	0	0	0
Rv0176	php	0	1	0	0	0
Rv0176	pta	0	1	0	0	0
Rv0176	rpoB	0	1	0	0	0
Rv0176	rskA	0	1	0	0	0
Rv0176	senX3	0	1	0	0	0
Rv0176	sigK	0	1	0	0	0
Rv0176	tam	0	1	0	0	0
Rv0176	thiC	0	1	0	0	0
Rv0176	zmp1	0	1	0	0	0
Rv0177	Rv0190	0	1	0	0	0
Rv0177	Rv0192	0	1	0	0	0
Rv0177	Rv0203	0	1	0	0	0
Rv0177	Rv0227c	0	1	0	0	0
Rv0177	Rv0245	0	1	0	0	0
Rv0177	Rv0258c	0	1	0	0	0
Rv0177	Rv0264c	0	1	0	0	0
Rv0177	Rv0309	0	1	0	0	0
Rv0177	Rv0313	0	1	0	0	0
Rv0177	Rv0412c	0	1	0	0	0
Rv0177	Rv0426c	0	1	0	0	0
Rv0177	Rv0431	0	1	0	0	0
Rv0177	Rv0455c	0	1	0	0	0
Rv0177	Rv0464c	0	1	0	0	0
Rv0177	Rv0474	0	1	0	0	0
Rv0177	Rv0476	0	1	0	0	0
Rv0177	Rv0498	0	1	0	0	0
Rv0177	Rv0513	0	1	0	0	0
Rv0177	Rv0514	0	1	0	0	0
Rv0177	Rv0530	0	1	0	0	0
Rv0177	Rv0556	0	1	0	0	0
Rv0177	Rv0759c	0	1	0	0	0
Rv0177	Rv0767c	0	1	0	0	0
Rv0177	Rv0810c	0	1	0	0	0
Rv0177	Rv0814c	0	1	0	0	0
Rv0177	Rv0870c	0	1	0	0	0
Rv0177	Rv0898c	0	1	0	0	0
Rv0177	csoR	0	1	0	0	0
Rv0177	ctpV	0	1	0	0	0
Rv0177	echA1	0	1	0	0	0
Rv0177	echA6	0	1	0	0	0
Rv0177	fadE5	0	1	0	0	0
Rv0177	galE2	0	1	0	0	0
Rv0177	glnH	0	1	0	0	0
Rv0177	hemA	0	1	0	0	0
Rv0177	ilvD	0	1	0	0	0
Rv0177	mmpL1	0	1	0	0	0
Rv0177	mmpL2	0	1	0	0	0
Rv0177	mmpL4	0	1	0	0	0
Rv0177	mmpL5	0	1	0	0	0
Rv0177	moaB2	0	1	0	0	0
Rv0177	mog	0	1	0	0	0
Rv0177	phoT	0	1	0	0	0
Rv0177	phoY2	0	1	0	0	0
Rv0177	pstB	0	1	0	0	0
Rv0177	rmlA	0	1	0	0	0
Rv0177	rpsQ	0	1	0	0	0
Rv0177	rslA	0	1	0	0	0
Rv0177	yrbE2A	0	1	0	0	0
Rv0181c	Rv0235c	0	1	0	0	0
Rv0181c	Rv0332	0	1	0	0	0
Rv0181c	Rv0367c	0	1	0	0	0
Rv0181c	Rv0372c	0	1	0	0	0
Rv0181c	Rv0374c	0	1	0	0	0
Rv0181c	Rv0433	0	1	0	0	0
Rv0181c	Rv0502	0	1	0	0	0
Rv0181c	Rv0569	0	1	0	0	0
Rv0181c	Rv0689c	0	1	0	0	0
Rv0181c	Rv0792c	0	1	0	0	0
Rv0181c	Rv0852	0	1	0	0	0
Rv0181c	ccsA	0	1	0	0	0
Rv0181c	deoC	0	1	0	0	0
Rv0181c	dnaK	0	1	0	0	0
Rv0181c	galE1	0	1	0	0	0
Rv0181c	grpE	0	1	0	0	0
Rv0181c	hemL	0	1	0	0	0
Rv0181c	mce2R	0	1	0	0	0
Rv0181c	murB	0	1	0	0	0
Rv0181c	nrdB	0	1	0	0	0
Rv0181c	pepD	0	1	0	0	0
Rv0181c	prrB	0	1	0	0	0
Rv0181c	purT	0	1	0	0	0
Rv0181c	sigG	0	1	0	0	0
Rv0181c	vapB30	0	1	0	0	0
Rv0183	Rv0184	1	1	0	0	0
Rv0183	Rv0185	0	1	0	0	0
Rv0183	Rv0199	0	1	0	0	0
Rv0183	Rv0200	0	1	0	0	0
Rv0183	Rv0201c	0	1	0	0	0
Rv0183	Rv0204c	0	1	0	0	0
Rv0183	Rv0207c	0	1	0	0	0
Rv0183	Rv0216	0	1	0	0	0
Rv0183	Rv0219	0	1	0	0	0
Rv0183	Rv0221	0	1	0	0	0
Rv0183	Rv0223c	0	1	0	0	0
Rv0183	Rv0224c	0	1	0	0	0
Rv0183	Rv0225	0	1	0	0	0
Rv0183	Rv0232	0	1	0	0	0
Rv0183	Rv0247c	0	1	0	0	0
Rv0183	Rv0248c	0	1	0	0	0
Rv0183	Rv0263c	0	1	0	0	0
Rv0183	Rv0273c	0	1	0	0	0
Rv0183	Rv0276	0	1	0	0	0
Rv0183	Rv0281	0	1	0	0	0
Rv0183	Rv0293c	0	1	0	0	0
Rv0183	Rv0308	0	1	0	0	0
Rv0183	Rv0310c	0	1	0	0	0
Rv0183	Rv0314c	0	1	0	0	0
Rv0183	Rv0333	0	1	0	0	0
Rv0183	Rv0340	0	1	0	0	0
Rv0183	Rv0369c	0	1	0	0	0
Rv0183	Rv0371c	0	1	0	0	0
Rv0183	Rv0373c	0	1	0	0	0
Rv0183	Rv0377	0	1	0	0	0
Rv0183	Rv0380c	0	1	0	0	0
Rv0183	Rv0385	0	1	0	0	0
Rv0183	Rv0398c	0	1	0	0	0
Rv0183	Rv0420c	0	1	0	0	0
Rv0183	Rv0421c	0	1	0	0	0
Rv0183	Rv0434	0	1	0	0	0
Rv0183	Rv0435c	0	1	0	0	0
Rv0183	Rv0448c	0	1	0	0	0
Rv0183	Rv0458	0	1	0	0	0
Rv0183	Rv0459	0	1	0	0	0
Rv0183	Rv0460	0	1	0	0	0
Rv0183	Rv0461	0	1	0	0	0
Rv0183	Rv0463	0	1	0	0	0
Rv0183	Rv0472c	0	1	0	0	0
Rv0183	Rv0477	0	1	0	0	0
Rv0183	Rv0479c	0	1	0	0	0
Rv0183	Rv0480c	0	1	0	0	0
Rv0183	Rv0484c	0	1	0	0	0
Rv0183	Rv0497	0	1	0	0	0
Rv0183	Rv0516c	0	1	0	0	0
Rv0183	Rv0525	0	1	0	0	0
Rv0183	Rv0535	0	1	0	0	0
Rv0183	Rv0541c	0	1	0	0	0
Rv0183	Rv0566c	0	1	0	0	0
Rv0183	Rv0575c	0	1	0	0	0
Rv0183	Rv0576	0	1	0	0	0
Rv0183	Rv0580c	0	1	0	0	0
Rv0183	Rv0600c	0	1	0	0	0
Rv0183	Rv0658c	0	1	0	0	0
Rv0183	Rv0669c	0	1	0	0	0
Rv0183	Rv0686	0	1	0	0	0
Rv0183	Rv0695	0	1	0	0	0
Rv0183	Rv0697	0	1	0	0	0
Rv0183	Rv0712	0	1	0	0	0
Rv0183	Rv0713	0	1	0	0	0
Rv0183	Rv0725c	0	1	0	0	0
Rv0183	Rv0726c	0	1	0	0	0
Rv0183	Rv0731c	0	1	0	0	0
Rv0183	Rv0738	0	1	0	0	0
Rv0183	Rv0756c	0	1	0	0	0
Rv0183	Rv0791c	0	1	0	0	0
Rv0183	Rv0825c	0	1	0	0	0
Rv0183	Rv0830	0	1	0	0	0
Rv0183	Rv0877	0	1	0	0	0
Rv0183	Rv0893c	0	1	0	0	0
Rv0183	Rv0909	0	1	0	0	0
Rv0183	Rv0958	0	1	0	0	0
Rv0183	Rv0965c	0	1	0	0	0
Rv0183	aac	0	1	0	0	0
Rv0183	accA2	0	1	0	0	0
Rv0183	ackA	0	1	0	0	0
Rv0183	atsA	0	1	0	0	0
Rv0183	cyp135A1	0	1	0	0	0
Rv0183	cyp135B1	0	1	0	0	0
Rv0183	eccA3	0	1	0	0	0
Rv0183	eccC3	0	1	0	0	0
Rv0183	eccD3	0	1	0	0	0
Rv0183	echA2	0	1	0	0	0
Rv0183	echA3	0	1	0	0	0
Rv0183	echA4	0	1	0	0	0
Rv0183	esxG	0	1	0	0	0
Rv0183	fabG4	0	1	0	0	0
Rv0183	fadD2	0	1	0	0	0
Rv0183	fadD8	0	1	0	0	0
Rv0183	fadE6	0	1	0	0	0
Rv0183	fucA	0	1	0	0	0
Rv0183	galK	0	1	0	0	0
Rv0183	grcC1	0	1	0	0	0
Rv0183	grcC2	0	1	0	0	0
Rv0183	hbhA	0	1	0	0	0
Rv0183	hemC	0	1	0	0	0
Rv0183	htpX	0	1	0	0	0
Rv0183	kmtR	0	1	0	0	0
Rv0183	lpqN	0	1	0	0	0
Rv0183	lpqP	0	1	0	0	0
Rv0183	mce2C	0	1	0	0	0
Rv0183	mce2D	0	1	0	0	0
Rv0183	mgtA	0	1	0	0	0
Rv0183	mmpL11	0	1	0	0	0
Rv0183	mmpL3	0	1	0	0	0
Rv0183	mmsB	0	1	0	0	0
Rv0183	moaE2	0	1	0	0	0
Rv0183	mutT3	0	1	0	0	0
Rv0183	nirD	0	1	0	0	0
Rv0183	nusG	0	1	0	0	0
Rv0183	php	0	1	0	0	0
Rv0183	pta	0	1	0	0	0
Rv0183	rpoB	0	1	0	0	0
Rv0183	rskA	0	1	0	0	0
Rv0183	senX3	0	1	0	0	0
Rv0183	sigK	0	1	0	0	0
Rv0183	tam	0	1	0	0	0
Rv0183	thiC	0	1	0	0	0
Rv0183	zmp1	0	1	0	0	0
Rv0184	Rv0185	1	1	0	0	0
Rv0184	Rv0199	0	1	0	0	0
Rv0184	Rv0200	0	1	0	0	0
Rv0184	Rv0201c	0	1	0	0	0
Rv0184	Rv0204c	0	1	0	0	0
Rv0184	Rv0207c	0	1	0	0	0
Rv0184	Rv0216	0	1	0	0	0
Rv0184	Rv0219	0	1	0	0	0
Rv0184	Rv0221	0	1	0	0	0
Rv0184	Rv0223c	0	1	0	0	0
Rv0184	Rv0224c	0	1	0	0	0
Rv0184	Rv0225	0	1	0	0	0
Rv0184	Rv0232	0	1	0	0	0
Rv0184	Rv0247c	0	1	0	0	0
Rv0184	Rv0248c	0	1	0	0	0
Rv0184	Rv0263c	0	1	0	0	0
Rv0184	Rv0273c	0	1	0	0	0
Rv0184	Rv0276	0	1	0	0	0
Rv0184	Rv0281	0	1	0	0	0
Rv0184	Rv0293c	0	1	0	0	0
Rv0184	Rv0308	0	1	0	0	0
Rv0184	Rv0310c	0	1	0	0	0
Rv0184	Rv0314c	0	1	0	0	0
Rv0184	Rv0333	0	1	0	0	0
Rv0184	Rv0340	0	1	0	0	0
Rv0184	Rv0369c	0	1	0	0	0
Rv0184	Rv0371c	0	1	0	0	0
Rv0184	Rv0373c	0	1	0	0	0
Rv0184	Rv0377	0	1	0	0	0
Rv0184	Rv0380c	0	1	0	0	0
Rv0184	Rv0385	0	1	0	0	0
Rv0184	Rv0398c	0	1	0	0	0
Rv0184	Rv0420c	0	1	0	0	0
Rv0184	Rv0421c	0	1	0	0	0
Rv0184	Rv0434	0	1	0	0	0
Rv0184	Rv0435c	0	1	0	0	0
Rv0184	Rv0448c	0	1	0	0	0
Rv0184	Rv0458	0	1	0	0	0
Rv0184	Rv0459	0	1	0	0	0
Rv0184	Rv0460	0	1	0	0	0
Rv0184	Rv0461	0	1	0	0	0
Rv0184	Rv0463	0	1	0	0	0
Rv0184	Rv0472c	0	1	0	0	0
Rv0184	Rv0477	0	1	0	0	0
Rv0184	Rv0479c	0	1	0	0	0
Rv0184	Rv0480c	0	1	0	0	0
Rv0184	Rv0484c	0	1	0	0	0
Rv0184	Rv0497	0	1	0	0	0
Rv0184	Rv0516c	0	1	0	0	0
Rv0184	Rv0525	0	1	0	0	0
Rv0184	Rv0535	0	1	0	0	0
Rv0184	Rv0541c	0	1	0	0	0
Rv0184	Rv0566c	0	1	0	0	0
Rv0184	Rv0575c	0	1	0	0	0
Rv0184	Rv0576	0	1	0	0	0
Rv0184	Rv0580c	0	1	0	0	0
Rv0184	Rv0600c	0	1	0	0	0
Rv0184	Rv0658c	0	1	0	0	0
Rv0184	Rv0669c	0	1	0	0	0
Rv0184	Rv0686	0	1	0	0	0
Rv0184	Rv0695	0	1	0	0	0
Rv0184	Rv0697	0	1	0	0	0
Rv0184	Rv0712	0	1	0	0	0
Rv0184	Rv0713	0	1	0	0	0
Rv0184	Rv0725c	0	1	0	0	0
Rv0184	Rv0726c	0	1	0	0	0
Rv0184	Rv0731c	0	1	0	0	0
Rv0184	Rv0738	0	1	0	0	0
Rv0184	Rv0756c	0	1	0	0	0
Rv0184	Rv0791c	0	1	0	0	0
Rv0184	Rv0825c	0	1	0	0	0
Rv0184	Rv0830	0	1	0	0	0
Rv0184	Rv0877	0	1	0	0	0
Rv0184	Rv0893c	0	1	0	0	0
Rv0184	Rv0909	0	1	0	0	0
Rv0184	Rv0958	0	1	0	0	0
Rv0184	Rv0965c	0	1	0	0	0
Rv0184	aac	0	1	0	0	0
Rv0184	accA2	0	1	0	0	0
Rv0184	ackA	0	1	0	0	0
Rv0184	atsA	0	1	0	0	0
Rv0184	cyp135A1	0	1	0	0	0
Rv0184	cyp135B1	0	1	0	0	0
Rv0184	eccA3	0	1	0	0	0
Rv0184	eccC3	0	1	0	0	0
Rv0184	eccD3	0	1	0	0	0
Rv0184	echA2	0	1	0	0	0
Rv0184	echA3	0	1	0	0	0
Rv0184	echA4	0	1	0	0	0
Rv0184	esxG	0	1	0	0	0
Rv0184	fabG4	0	1	0	0	0
Rv0184	fadD2	0	1	0	0	0
Rv0184	fadD8	0	1	0	0	0
Rv0184	fadE6	0	1	0	0	0
Rv0184	fucA	0	1	0	0	0
Rv0184	galK	0	1	0	0	0
Rv0184	grcC1	0	1	0	0	0
Rv0184	grcC2	0	1	0	0	0
Rv0184	hbhA	0	1	0	0	0
Rv0184	hemC	0	1	0	0	0
Rv0184	htpX	0	1	0	0	0
Rv0184	kmtR	0	1	0	0	0
Rv0184	lpqN	0	1	0	0	0
Rv0184	lpqP	0	1	0	0	0
Rv0184	mce2C	0	1	0	0	0
Rv0184	mce2D	0	1	0	0	0
Rv0184	mgtA	0	1	0	0	0
Rv0184	mmpL11	0	1	0	0	0
Rv0184	mmpL3	0	1	0	0	0
Rv0184	mmsB	0	1	0	0	0
Rv0184	moaE2	0	1	0	0	0
Rv0184	mutT3	0	1	0	0	0
Rv0184	nirD	0	1	0	0	0
Rv0184	nusG	0	1	0	0	0
Rv0184	php	0	1	0	0	0
Rv0184	pta	0	1	0	0	0
Rv0184	rpoB	0	1	0	0	0
Rv0184	rskA	0	1	0	0	0
Rv0184	senX3	0	1	0	0	0
Rv0184	sigK	0	1	0	0	0
Rv0184	tam	0	1	0	0	0
Rv0184	thiC	0	1	0	0	0
Rv0184	zmp1	0	1	0	0	0
Rv0185	Rv0199	0	1	0	0	0
Rv0185	Rv0200	0	1	0	0	0
Rv0185	Rv0201c	0	1	0	0	0
Rv0185	Rv0204c	0	1	0	0	0
Rv0185	Rv0207c	0	1	0	0	0
Rv0185	Rv0216	0	1	0	0	0
Rv0185	Rv0219	0	1	0	0	0
Rv0185	Rv0221	0	1	0	0	0
Rv0185	Rv0223c	0	1	0	0	0
Rv0185	Rv0224c	0	1	0	0	0
Rv0185	Rv0225	0	1	0	0	0
Rv0185	Rv0232	0	1	0	0	0
Rv0185	Rv0247c	0	1	0	0	0
Rv0185	Rv0248c	0	1	0	0	0
Rv0185	Rv0263c	0	1	0	0	0
Rv0185	Rv0273c	0	1	0	0	0
Rv0185	Rv0276	0	1	0	0	0
Rv0185	Rv0281	0	1	0	0	0
Rv0185	Rv0293c	0	1	0	0	0
Rv0185	Rv0308	0	1	0	0	0
Rv0185	Rv0310c	0	1	0	0	0
Rv0185	Rv0314c	0	1	0	0	0
Rv0185	Rv0333	0	1	0	0	0
Rv0185	Rv0340	0	1	0	0	0
Rv0185	Rv0369c	0	1	0	0	0
Rv0185	Rv0371c	0	1	0	0	0
Rv0185	Rv0373c	0	1	0	0	0
Rv0185	Rv0377	0	1	0	0	0
Rv0185	Rv0380c	0	1	0	0	0
Rv0185	Rv0385	0	1	0	0	0
Rv0185	Rv0398c	0	1	0	0	0
Rv0185	Rv0420c	0	1	0	0	0
Rv0185	Rv0421c	0	1	0	0	0
Rv0185	Rv0434	0	1	0	0	0
Rv0185	Rv0435c	0	1	0	0	0
Rv0185	Rv0448c	0	1	0	0	0
Rv0185	Rv0458	0	1	0	0	0
Rv0185	Rv0459	0	1	0	0	0
Rv0185	Rv0460	0	1	0	0	0
Rv0185	Rv0461	0	1	0	0	0
Rv0185	Rv0463	0	1	0	0	0
Rv0185	Rv0472c	0	1	0	0	0
Rv0185	Rv0477	0	1	0	0	0
Rv0185	Rv0479c	0	1	0	0	0
Rv0185	Rv0480c	0	1	0	0	0
Rv0185	Rv0484c	0	1	0	0	0
Rv0185	Rv0497	0	1	0	0	0
Rv0185	Rv0516c	0	1	0	0	0
Rv0185	Rv0525	0	1	0	0	0
Rv0185	Rv0535	0	1	0	0	0
Rv0185	Rv0541c	0	1	0	0	0
Rv0185	Rv0566c	0	1	0	0	0
Rv0185	Rv0575c	0	1	0	0	0
Rv0185	Rv0576	0	1	0	0	0
Rv0185	Rv0580c	0	1	0	0	0
Rv0185	Rv0600c	0	1	0	0	0
Rv0185	Rv0658c	0	1	0	0	0
Rv0185	Rv0669c	0	1	0	0	0
Rv0185	Rv0686	0	1	0	0	0
Rv0185	Rv0695	0	1	0	0	0
Rv0185	Rv0697	0	1	0	0	0
Rv0185	Rv0712	0	1	0	0	0
Rv0185	Rv0713	0	1	0	0	0
Rv0185	Rv0725c	0	1	0	0	0
Rv0185	Rv0726c	0	1	0	0	0
Rv0185	Rv0731c	0	1	0	0	0
Rv0185	Rv0738	0	1	0	0	0
Rv0185	Rv0756c	0	1	0	0	0
Rv0185	Rv0791c	0	1	0	0	0
Rv0185	Rv0825c	0	1	0	0	0
Rv0185	Rv0830	0	1	0	0	0
Rv0185	Rv0877	0	1	0	0	0
Rv0185	Rv0893c	0	1	0	0	0
Rv0185	Rv0909	0	1	0	0	0
Rv0185	Rv0958	0	1	0	0	0
Rv0185	Rv0965c	0	1	0	0	0
Rv0185	aac	0	1	0	0	0
Rv0185	accA2	0	1	0	0	0
Rv0185	ackA	0	1	0	0	0
Rv0185	atsA	0	1	0	0	0
Rv0185	cyp135A1	0	1	0	0	0
Rv0185	cyp135B1	0	1	0	0	0
Rv0185	eccA3	0	1	0	0	0
Rv0185	eccC3	0	1	0	0	0
Rv0185	eccD3	0	1	0	0	0
Rv0185	echA2	0	1	0	0	0
Rv0185	echA3	0	1	0	0	0
Rv0185	echA4	0	1	0	0	0
Rv0185	esxG	0	1	0	0	0
Rv0185	fabG4	0	1	0	0	0
Rv0185	fadD2	0	1	0	0	0
Rv0185	fadD8	0	1	0	0	0
Rv0185	fadE6	0	1	0	0	0
Rv0185	fucA	0	1	0	0	0
Rv0185	galK	0	1	0	0	0
Rv0185	grcC1	0	1	0	0	0
Rv0185	grcC2	0	1	0	0	0
Rv0185	hbhA	0	1	0	0	0
Rv0185	hemC	0	1	0	0	0
Rv0185	htpX	0	1	0	0	0
Rv0185	kmtR	0	1	0	0	0
Rv0185	lpqN	0	1	0	0	0
Rv0185	lpqP	0	1	0	0	0
Rv0185	mce2C	0	1	0	0	0
Rv0185	mce2D	0	1	0	0	0
Rv0185	mgtA	0	1	0	0	0
Rv0185	mmpL11	0	1	0	0	0
Rv0185	mmpL3	0	1	0	0	0
Rv0185	mmsB	0	1	0	0	0
Rv0185	moaE2	0	1	0	0	0
Rv0185	mutT3	0	1	0	0	0
Rv0185	nirD	0	1	0	0	0
Rv0185	nusG	0	1	0	0	0
Rv0185	php	0	1	0	0	0
Rv0185	pta	0	1	0	0	0
Rv0185	rpoB	0	1	0	0	0
Rv0185	rskA	0	1	0	0	0
Rv0185	senX3	0	1	0	0	0
Rv0185	sigK	0	1	0	0	0
Rv0185	tam	0	1	0	0	0
Rv0185	thiC	0	1	0	0	0
Rv0185	zmp1	0	1	0	0	0
Rv0187	Rv0358	0	1	0	0	0
Rv0187	Rv0449c	0	1	0	0	0
Rv0187	Rv0647c	0	1	0	0	0
Rv0187	Rv0891c	0	1	0	0	0
Rv0187	Rv0894	0	1	0	0	0
Rv0187	Rv0945	0	1	0	0	0
Rv0187	Rv0950c	0	1	0	0	0
Rv0187	Rv0955	0	1	0	0	0
Rv0187	Rv0992c	0	1	0	0	0
Rv0187	Rv0996	0	1	0	0	0
Rv0187	Rv1005c	0	1	0	0	0
Rv0187	fprB	0	1	0	0	0
Rv0187	metZ	0	1	0	0	0
Rv0187	mprB	0	1	0	0	0
Rv0187	mycP3	0	1	0	0	0
Rv0187	pdc	0	1	0	0	0
Rv0187	pgi	0	1	0	0	0
Rv0187	pks6	0	1	0	0	0
Rv0187	purH	0	1	0	0	0
Rv0187	sodC	0	1	0	0	0
Rv0187	sppA	0	1	0	0	0
Rv0187	sucC	0	1	0	0	0
Rv0188	Rv0311	0	1	0	0	0
Rv0188	Rv0330c	0	1	0	0	0
Rv0188	Rv0356c	0	1	0	0	0
Rv0188	Rv0366c	0	1	0	0	0
Rv0188	Rv0424c	0	1	0	0	0
Rv0188	Rv0466	0	1	0	0	0
Rv0188	Rv0495c	0	1	0	0	0
Rv0188	Rv0517	0	1	0	0	0
Rv0188	Rv0546c	0	1	0	0	0
Rv0188	Rv0565c	0	1	0	0	0
Rv0188	Rv0633c	0	1	0	0	0
Rv0188	Rv0762c	0	1	0	0	0
Rv0188	Rv0763c	0	1	0	0	0
Rv0188	Rv0765c	0	1	0	0	0
Rv0188	Rv0769	0	1	0	0	0
Rv0188	Rv0771	0	1	0	0	0
Rv0188	Rv0776c	0	1	0	0	0
Rv0188	Rv0779c	0	1	0	0	0
Rv0188	Rv0785	0	1	0	0	0
Rv0188	Rv0786c	0	1	0	0	0
Rv0188	Rv0801	0	1	0	0	0
Rv0188	Rv0813c	0	1	0	0	0
Rv0188	Rv0818	0	1	0	0	0
Rv0188	Rv0849	0	1	0	0	0
Rv0188	Rv0879c	0	1	0	0	0
Rv0188	Rv0880	0	1	0	0	0
Rv0188	Rv0885	0	1	0	0	0
Rv0188	Rv0887c	0	1	0	0	0
Rv0188	Rv0895	0	1	0	0	0
Rv0188	Rv0910	0	1	0	0	0
Rv0188	Rv0940c	0	1	0	0	0
Rv0188	Rv0954	0	1	0	0	0
Rv0188	accD3	0	1	0	0	0
Rv0188	cfp29	0	1	0	0	0
Rv0188	citA	0	1	0	0	0
Rv0188	cyp126	0	1	0	0	0
Rv0188	emrB	0	1	0	0	0
Rv0188	gltA2	0	1	0	0	0
Rv0188	lipC	0	1	0	0	0
Rv0188	lipW	0	1	0	0	0
Rv0188	lpdC	0	1	0	0	0
Rv0188	lpqS	0	1	0	0	0
Rv0188	lprL	0	1	0	0	0
Rv0188	menD	0	1	0	0	0
Rv0188	mku	0	1	0	0	0
Rv0188	moaA2	0	1	0	0	0
Rv0188	moaD2	0	1	0	0	0
Rv0188	narU	0	1	0	0	0
Rv0188	pstA1	0	1	0	0	0
Rv0188	pstC2	0	1	0	0	0
Rv0188	purB	0	1	0	0	0
Rv0188	purC	0	1	0	0	0
Rv0188	purF	0	1	0	0	0
Rv0188	purM	0	1	0	0	0
Rv0188	rimJ	0	1	0	0	0
Rv0190	Rv0192	0	1	0	0	0
Rv0190	Rv0203	0	1	0	0	0
Rv0190	Rv0227c	0	1	0	0	0
Rv0190	Rv0245	0	1	0	0	0
Rv0190	Rv0258c	0	1	0	0	0
Rv0190	Rv0264c	0	1	0	0	0
Rv0190	Rv0309	0	1	0	0	0
Rv0190	Rv0313	0	1	0	0	0
Rv0190	Rv0412c	0	1	0	0	0
Rv0190	Rv0426c	0	1	0	0	0
Rv0190	Rv0431	0	1	0	0	0
Rv0190	Rv0455c	0	1	0	0	0
Rv0190	Rv0464c	0	1	0	0	0
Rv0190	Rv0474	0	1	0	0	0
Rv0190	Rv0476	0	1	0	0	0
Rv0190	Rv0498	0	1	0	0	0
Rv0190	Rv0513	0	1	0	0	0
Rv0190	Rv0514	0	1	0	0	0
Rv0190	Rv0530	0	1	0	0	0
Rv0190	Rv0556	0	1	0	0	0
Rv0190	Rv0759c	0	1	0	0	0
Rv0190	Rv0767c	0	1	0	0	0
Rv0190	Rv0810c	0	1	0	0	0
Rv0190	Rv0814c	0	1	0	0	0
Rv0190	Rv0870c	0	1	0	0	0
Rv0190	Rv0898c	0	1	0	0	0
Rv0190	csoR	1	1	0	0	0
Rv0190	ctpV	0	1	0	0	0
Rv0190	echA1	0	1	0	0	0
Rv0190	echA6	0	1	0	0	0
Rv0190	fadE5	0	1	0	0	0
Rv0190	galE2	0	1	0	0	0
Rv0190	glnH	0	1	0	0	0
Rv0190	hemA	0	1	0	0	0
Rv0190	mmpL1	0	1	0	0	0
Rv0190	mmpL2	0	1	0	0	0
Rv0190	mmpL4	0	1	0	0	0
Rv0190	mmpL5	0	1	0	0	0
Rv0190	moaB2	0	1	0	0	0
Rv0190	mog	0	1	0	0	0
Rv0190	phoT	0	1	0	0	0
Rv0190	phoY2	0	1	0	0	0
Rv0190	pstB	0	1	0	0	0
Rv0190	rmlA	0	1	0	0	0
Rv0190	rpsQ	0	1	0	0	0
Rv0190	rslA	0	1	0	0	0
Rv0190	yrbE2A	0	1	0	0	0
Rv0192	Rv0203	0	1	0	0	0
Rv0192	Rv0227c	0	1	0	0	0
Rv0192	Rv0245	0	1	0	0	0
Rv0192	Rv0258c	0	1	0	0	0
Rv0192	Rv0264c	0	1	0	0	0
Rv0192	Rv0309	0	1	0	0	0
Rv0192	Rv0313	0	1	0	0	0
Rv0192	Rv0412c	0	1	0	0	0
Rv0192	Rv0426c	0	1	0	0	0
Rv0192	Rv0431	0	1	0	0	0
Rv0192	Rv0455c	0	1	0	0	0
Rv0192	Rv0464c	0	1	0	0	0
Rv0192	Rv0474	0	1	0	0	0
Rv0192	Rv0476	0	1	0	0	0
Rv0192	Rv0498	0	1	0	0	0
Rv0192	Rv0513	0	1	0	0	0
Rv0192	Rv0514	0	1	0	0	0
Rv0192	Rv0530	0	1	0	0	0
Rv0192	Rv0556	0	1	0	0	0
Rv0192	Rv0759c	0	1	0	0	0
Rv0192	Rv0767c	0	1	0	0	0
Rv0192	Rv0810c	0	1	0	0	0
Rv0192	Rv0814c	0	1	0	0	0
Rv0192	Rv0870c	0	1	0	0	0
Rv0192	Rv0898c	0	1	0	0	0
Rv0192	csoR	0	1	0	0	0
Rv0192	ctpV	0	1	0	0	0
Rv0192	echA1	0	1	0	0	0
Rv0192	echA6	0	1	0	0	0
Rv0192	fadE5	0	1	0	0	0
Rv0192	galE2	0	1	0	0	0
Rv0192	glnH	0	1	0	0	0
